,smiles
1140,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1
1141,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
1142,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O
1143,Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
1144,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
1145,Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1
1146,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1
1147,Nc1nc2ccc(OC(F)(F)F)cc2s1
1148,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1
1149,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1
1150,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
1151,Nc1ncnc2c1ncn2CCOCP(=O)(O)O
1152,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
1153,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
1154,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
1155,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
1156,O=C(CCCCCCC(=O)Nc1ccccc1)NO
1157,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
1158,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
1159,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1
1160,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
1161,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1
1162,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I
1163,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
1164,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
1165,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
1166,O=C(NCCO[N+](=O)[O-])c1cccnc1
1167,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
1168,O=C(O)C(O)Cc1ccccc1
1169,O=C(O)C(S)C(S)C(=O)O
1170,O=C(O)C1(C(=O)O)CCC1
1171,O=C(O)C1=C/C(=N/Nc2ccc(O)c(C(=O)O)c2)C=CC1=O
1172,O=C(O)C1=C/C(=N/Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O
1173,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
1174,O=C(O)CC(O)(CC(=O)O)C(=O)O
1175,O=C(O)CC(S)C(=O)O
1176,O=C(O)CCCCCCCC(=O)O
1177,O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1
1178,O=C(O)CCCO
1179,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
1180,O=C(O)CCCc1ccccc1
1181,O=C(O)CCNC(=O)c1ccc(N/N=C2\C=CC(=O)C(C(=O)O)=C2)cc1
1182,O=C(O)CCSC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]9CSCCC(=O)O)O[C@@H]8CSCCC(=O)O)O[C@@H]7CSCCC(=O)O)O[C@@H]6CSCCC(=O)O)O[C@@H]5CSCCC(=O)O)O[C@@H]4CSCCC(=O)O)O[C@@H]3CSCCC(=O)O
1183,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
1184,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
1185,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O
1186,O=C(O)CN(CCN(CC(=O)O)C[C@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)O)CC(=O)O)CC(=O)O
1187,O=C(O)CN1C(=O)[C@@H](N[C@H](CCc2ccccc2)C(=O)O)CCc2ccccc21
1188,O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@H](O)CO)CCN(CC(=O)O)CC1
1189,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1
1190,O=C(O)CNC(=O)c1ccccc1
1191,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1192,O=C(O)C[C@H](O)C[C@H](O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
1193,O=C(O)C[CH2][Ge](=[O])[O][Ge](=[O])[CH2]CC(=O)O
1194,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
1195,O=C(O)P(=O)(O)O
1196,O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1
1197,O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1
1198,O=C(O)[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](NS(=O)(=O)O)[C@@H](O)O[C@@H]2COS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O
1199,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
1200,O=C(O)[C@H]1OC=C[C@@H](O)[C@@H]1O
1201,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
1202,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1
1203,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
1204,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1
1205,O=C(O)c1ccccc1O
1206,O=C(O)c1cccnc1
1207,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
1208,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12
1209,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1
1210,O=C(OCc1ccccc1)c1ccccc1
1211,O=C(OOC(=O)c1ccccc1)c1ccccc1
1212,O=C(O[C@@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1
1213,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
1214,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
1215,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
1216,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1
1217,O=C1C(O)=C(O)O[C@@H]1[C@@H](O)CO
1218,O=C1C=CC=C/C1=C1\N/C(=C2/C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1
1219,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
1220,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
1221,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
1222,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]
1223,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
1224,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
1225,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(O)=N1
1226,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
1227,O=C1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1
1228,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
1229,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
1230,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
1231,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
1232,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
1233,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
1234,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1
1235,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
1236,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
1237,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
1238,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1
1239,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1
1240,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
1241,O=C1c2cccc3c2[C@@H](CCC3)CN1[C@@H]1CN2CCC1CC2
1242,O=CC(O)C(O)C(O)C(O)CO
1243,O=CCC(O)C=O
1244,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O
1245,O=NN(CCCl)C(=O)NC1CCCCC1
1246,O=NN(CCCl)C(=O)NCCCl
1247,O=NO
1248,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O
1249,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O
1250,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
1251,O=P(O)(O)C(O)P(=O)(O)O
1252,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O
1253,O=P(O)(O)CP(=O)(O)O
1254,O=P1(N(CCCl)CCCl)NCCCO1
1255,O=P1(NCCCl)OCCCN1CCCl
1256,O=S(=O)(O)CCS
1257,O=S(=O)(O)O[C@@H]1[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)OC[C@H]1O
1258,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12
1259,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
1260,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
1261,O=[NH+][O-]
1262,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
1263,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I
1264,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
1265,O=c1[nH]c2cc(Cl)ccc2o1
1266,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
1267,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
1268,O=c1[nH]cc(F)c(=O)[nH]1
1269,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(=O)[nH]c4=O)O[C@@H]3CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
1270,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
1271,O=c1nc[nH]c2c1ncn2C1CCC(CO)O1
1272,O=c1ncnc2[nH][nH]cc1-2
1273,OB1OCc2cc(F)ccc21
1274,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
1275,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
1276,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
1277,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
1278,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2
1279,OCC(O)C(O)C(O)C(O)CO
1280,OCC(O)CO
1281,OCC(S)CS
1282,OCC1OC(O)C(F)C(O)C1O
1283,OCC1OC(O)C(O)C(O)C1O
1284,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O
1285,OCC1OC(n2cnc3c2NC=NCC3O)CC1O
1286,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
1287,OCCN1CC(O)C(O)C(O)C1CO
1288,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1
1289,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1290,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
1291,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1292,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
1293,OCCOC[C@H]1O[C@H](OCCO)[C@H](OCCO)[C@@H](OCCO)[C@@H]1OCCO
1294,OCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1
1295,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
1296,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
1297,OCc1ccccc1
1298,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
1299,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
1300,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
1301,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
1302,Oc1ccc(O)cc1
1303,Oc1ccc(OCc2ccccc2)cc1
1304,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3
1305,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1
1306,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314
1307,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1
1308,S=P(N1CC1)(N1CC1)N1CC1
1309,S=[Se]=S
1310,S=c1nc[nH]c2nc[nH]c12
1311,[249Cf]
1312,[Ag]
1313,[As+3]
1314,[As]
1315,[Ba+2]
1316,[CH2]CC=O
1317,[Ca+2]
1318,[Cl][Pt+2][Cl]
1319,[Cl][Tl]
1320,[Cl][Zn][Cl]
1321,[Cr]
1322,[Cu]
1323,[Fe]
1324,[Ga+3]
1325,[Gd]
1326,[K+]
1327,[La]
1328,[Li+]
1329,[Mg+2]
1330,[N]=O
1331,[Na+]
1332,[O]=[99Tc](=[O])(=[O])[OH]
1333,[O]=[Fe][OH]
1334,[Ra]
1335,[Se]
1336,[Sm]
1337,[Sr+2]
1338,[Tc]
1339,[Y]
1340,[Zn]
1341,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1
1342,c1cc2c(c(NC3=NCCN3)c1)CCCC2
1343,c1ccc(C2(N3CCCCC3)CCCCC2)cc1
1344,c1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
1345,c1ccc2[nH]c(-c3cscn3)nc2c1
1346,c1ccc2c(CC3=NCCN3)cccc2c1
1347,c1ccc2c(c1)CCCC2C1=NCCN1
1348,c1cnc2cc3c(cc2n1)C1CNCC3C1
1349,c1coc(CNc2ncnc3nc[nH]c23)c1
